prf_dist	geo_dist	prf_ecc	prf_r2	hemi	roi	subject	pRF_CM
2.306392289667473	138.046893119812	0.34748822	0.39241242	lh	V1	111312	59.85403859449907
2.306392289667473	138.03828844428062	0.34748822	0.39241242	lh	V1	111312	59.8503078000588
2.306392289667473	138.01916959881783	0.34748822	0.39241242	lh	V1	111312	59.8420182972069
2.360877503430332	138.06531286239624	0.30552828	0.51690805	lh	V1	111312	58.48050678689965
2.306392289667473	138.18665567040443	0.34748822	0.39241242	lh	V1	111312	59.914636503717965
2.306392289667473	138.09509781002998	0.34748822	0.39241242	lh	V1	111312	59.87493906769001
2.360877503430332	138.02250662446022	0.30552828	0.51690805	lh	V1	111312	58.46237529220168
4.131892943560365	136.27532589435577	3.5389712	0.54420316	lh	V1	111312	32.981330289968795
4.130559426289258	136.11493360996246	3.803739	0.63563734	lh	V1	111312	32.95314739781945
3.240448248227516	136.17238253355026	2.8139915	0.66370565	lh	V1	111312	42.02269936205117
3.240448248227516	136.0760719180107	2.8139915	0.66370565	lh	V1	111312	41.99297797532875
3.2648689355621077	135.95633533596992	3.1264899	0.6691576	lh	V1	111312	41.6422031080897
2.6815563533678546	136.26225891709328	1.8471014	0.71480966	lh	V1	111312	50.81461694659411
3.2648689355621077	135.62594512104988	3.1264899	0.6691576	lh	V1	111312	41.54100755585135
3.2648689355621077	135.71987295150757	3.1264899	0.6691576	lh	V1	111312	41.56977680580029
2.6815563533678546	136.41741979122162	1.8471014	0.71480966	lh	V1	111312	50.87247919287264
2.568451816637992	135.78204314410686	2.2926757	0.7198396	lh	V1	111312	52.86532621111831
2.568451816637992	135.86077776551247	2.2926757	0.7198396	lh	V1	111312	52.89598071703334
2.5446676812953113	136.12106524407864	1.9859467	0.690843	lh	V1	111312	53.492668706661526
2.5446676812953113	136.26648162305355	1.9859467	0.690843	lh	V1	111312	53.54981423495341
2.568451816637992	135.7014508843422	2.2926757	0.7198396	lh	V1	111312	52.83394845302971
2.568451816637992	135.79532995820045	2.2926757	0.7198396	lh	V1	111312	52.87049929398773
2.568451816637992	135.8712132871151	2.2926757	0.7198396	lh	V1	111312	52.90004367882808
2.568451816637992	136.1566197425127	2.2926757	0.7198396	lh	V1	111312	53.01116371368674
2.568451816637992	136.1179534047842	2.2926757	0.7198396	lh	V1	111312	52.99610937726585
2.5977635145621427	135.9061412513256	2.6527972	0.70487285	lh	V1	111312	52.31659482839138
2.5977635145621427	135.75302809476852	2.6527972	0.70487285	lh	V1	111312	52.25765445306515
2.568451816637992	135.82633447647095	2.2926757	0.7198396	lh	V1	111312	52.88257058069424
2.568451816637992	135.96377629041672	2.2926757	0.7198396	lh	V1	111312	52.93608212140349
2.2216651497308604	136.48600098490715	1.8330044	0.69104743	lh	V1	111312	61.4341009046487
2.2216651497308604	135.8795790374279	1.8330044	0.69104743	lh	V1	111312	61.16114260238037
2.2216651497308604	136.03469188511372	1.8330044	0.69104743	lh	V1	111312	61.23096088606935
2.2216651497308604	136.1707898080349	1.8330044	0.69104743	lh	V1	111312	61.29222030805635
2.2216651497308604	136.3128161430359	1.8330044	0.69104743	lh	V1	111312	61.35614818441441
2.2216651497308604	136.46867236495018	1.8330044	0.69104743	lh	V1	111312	61.42630107038517
2.327475737580539	136.12564113736153	2.1972628	0.5403012	lh	V1	111312	58.48638460088398
2.2216651497308604	136.2421871572733	1.8330044	0.69104743	lh	V1	111312	61.324357171366756
2.2216651497308604	136.37230759859085	1.8330044	0.69104743	lh	V1	111312	61.382926052160215
2.2216651497308604	136.6020537018776	1.8330044	0.69104743	lh	V1	111312	61.48633772214773
2.327475737580539	136.37337124347687	2.1972628	0.5403012	lh	V1	111312	58.59282184622896
2.118650999078287	136.52452412247658	1.7491406	0.58069265	lh	V1	111312	64.43936456824233
2.118650999078287	136.82299709320068	1.7491406	0.58069265	lh	V1	111312	64.58024334953002
2.104869106381049	136.9898837506771	1.1458617	0.59397304	lh	V1	111312	65.08237654084202
2.104869106381049	137.29895481467247	1.1458617	0.59397304	lh	V1	111312	65.22921278023496
2.088092816940024	137.52132126688957	0.9193639	0.6001495	lh	V1	111312	65.85977412077825
2.166892071735049	137.6564075946808	0.9144018	0.5574848	lh	V1	111312	63.5271176586373
2.166892071735049	137.65470111370087	0.9144018	0.5574848	lh	V1	111312	63.526330133959824
2.3177890759775157	137.65981405973434	0.90191793	0.68891084	lh	V1	111312	59.39272709777399
2.3177890759775157	137.61603908240795	0.90191793	0.68891084	lh	V1	111312	59.37384057450055
2.355272102463602	137.6558277606964	0.87624156	0.42349303	lh	V1	111312	58.44582781611906
2.118650999078287	136.76143315434456	1.7491406	0.58069265	lh	V1	111312	64.55118526545535
2.118650999078287	136.87342777848244	1.7491406	0.58069265	lh	V1	111312	64.60404655510928
2.118650999078287	137.01749140024185	1.7491406	0.58069265	lh	V1	111312	64.67204436212049
2.104869106381049	137.1661339700222	1.1458617	0.59397304	lh	V1	111312	65.1661110679966
2.088092816940024	137.32051327824593	0.9193639	0.6001495	lh	V1	111312	65.7636059873435
2.088092816940024	137.42640683054924	0.9193639	0.6001495	lh	V1	111312	65.81431903584605
2.166892071735049	137.59681652486324	0.9144018	0.5574848	lh	V1	111312	63.4996169489366
2.166892071735049	137.66096848249435	0.9144018	0.5574848	lh	V1	111312	63.5292224648125
2.21129125948372	137.66993817687035	0.63428104	0.48933175	lh	V1	111312	62.25771371656069
2.21129125948372	137.64480075240135	0.63428104	0.48933175	lh	V1	111312	62.24634595830578
2.118650999078287	136.92996707558632	1.7491406	0.58069265	lh	V1	111312	64.63073301603582
2.118650999078287	136.95343461632729	1.7491406	0.58069265	lh	V1	111312	64.6418096590276
1.9217652587062677	137.11511293053627	1.2232885	0.53114027	lh	V1	111312	71.34852308800824
2.088092816940024	137.22878873348236	0.9193639	0.6001495	lh	V1	111312	65.71967856035394
2.088092816940024	137.23092821240425	0.9193639	0.6001495	lh	V1	111312	65.72070316946352
1.9217652587062677	137.2326162159443	1.2232885	0.53114027	lh	V1	111312	71.40966650023077
1.9217652587062677	137.1258915066719	1.2232885	0.53114027	lh	V1	111312	71.35413177308921
1.9217652587062677	137.15011520683765	1.2232885	0.53114027	lh	V1	111312	71.36673669455712
2.085054954256666	137.2910696566105	0.59758884	0.6693332	lh	V1	111312	65.84530032473678
2.088092816940024	137.29036018252373	0.9193639	0.6001495	lh	V1	111312	65.74916549146249
2.174139046041602	137.43766790628433	0.50574994	0.59825075	lh	V1	111312	63.21475535638509
2.174139046041602	137.668443441391	0.50574994	0.59825075	lh	V1	111312	63.32090106750087
1.9217652587062677	137.35491767525673	1.2232885	0.53114027	lh	V1	111312	71.47330666583288
1.9217652587062677	137.3573593199253	1.2232885	0.53114027	lh	V1	111312	71.4745771876396
1.9217652587062677	137.33762153983116	1.2232885	0.53114027	lh	V1	111312	71.46430653673427
2.174139046041602	137.72552675008774	0.50574994	0.59825075	lh	V1	111312	63.347156659939024
2.174139046041602	137.77866372466087	0.50574994	0.59825075	lh	V1	111312	63.37159712738285
2.2520878214714277	137.86865189671516	0.40285823	0.4628133	lh	V1	111312	61.21815081200389
2.306392289667473	137.97898676991463	0.34748822	0.39241242	lh	V1	111312	59.824595923275446
2.306392289667473	138.04516938328743	0.34748822	0.39241242	lh	V1	111312	59.85329122097883
2.306392289667473	138.01976031064987	0.34748822	0.39241242	lh	V1	111312	59.84227441661672
2.356972282875746	137.99916797876358	0.31047332	0.29068875	lh	V1	111312	58.54933848029412
2.360877503430332	138.01708242297173	0.30552828	0.51690805	lh	V1	111312	58.460077756018364
2.356972282875746	137.94540286064148	0.31047332	0.29068875	lh	V1	111312	58.526527385521085
2.356972282875746	137.65844023227692	0.31047332	0.29068875	lh	V1	111312	58.40477685393891
2.310555004103831	137.67330041527748	0.34303707	0.44647443	lh	V1	111312	59.58451548253675
2.310555004103831	137.7376465499401	0.34303707	0.44647443	lh	V1	111312	59.612364261097895
2.310555004103831	137.69780325889587	0.34303707	0.44647443	lh	V1	111312	59.59512022623464
2.310555004103831	137.84850691258907	0.34303707	0.44647443	lh	V1	111312	59.66034423233946
2.341479973825192	137.90468075871468	0.23577061	0.33428633	lh	V1	111312	58.896374216442574
4.131892943560365	136.3695242702961	3.5389712	0.54420316	lh	V1	111312	33.00412816426685
4.130559426289258	136.2222856283188	3.803739	0.63563734	lh	V1	111312	32.97913710218566
4.130559426289258	135.95054456591606	3.803739	0.63563734	lh	V1	111312	32.91334914603783
3.2648689355621077	135.83639845252037	3.1264899	0.6691576	lh	V1	111312	41.60546751906095
3.2648689355621077	135.86489394307137	3.1264899	0.6691576	lh	V1	111312	41.614195431609176
2.6815563533678546	136.51849706470966	1.8471014	0.71480966	lh	V1	111312	50.910172703717976
3.385467913877122	135.59072183072567	3.2905688	0.7228404	lh	V1	111312	40.05080694309219
3.2648689355621077	135.8581843972206	3.1264899	0.6691576	lh	V1	111312	41.61214035804169
2.6815563533678546	136.49885480105877	1.8471014	0.71480966	lh	V1	111312	50.902847754672536
2.5977635145621427	135.71435144543648	2.6527972	0.70487285	lh	V1	111312	52.24276601186747
2.5446676812953113	136.3492743074894	1.9859467	0.690843	lh	V1	111312	53.58234999003232
2.5977635145621427	135.64026641845703	2.6527972	0.70487285	lh	V1	111312	52.21424723925242
2.2973795685990153	136.49564614892006	1.3799078	0.72007424	lh	V1	111312	59.41362411965631
2.5977635145621427	135.88212890923023	2.6527972	0.70487285	lh	V1	111312	52.307351361093154
2.2973795685990153	136.6397464722395	1.3799078	0.72007424	lh	V1	111312	59.476347896471
2.327475737580539	135.8210188150406	2.1972628	0.5403012	lh	V1	111312	58.35550361364001
2.2216651497308604	136.70556420087814	1.8330044	0.69104743	lh	V1	111312	61.53292912635331
2.2216651497308604	136.5253518819809	1.8330044	0.69104743	lh	V1	111312	61.45181324850868
2.327475737580539	136.03215965628624	2.1972628	0.5403012	lh	V1	111312	58.44622028055794
2.19065315541311	136.8538517653942	1.3032849	0.6429901	lh	V1	111312	62.47171142872524
2.19065315541311	137.1532731950283	1.3032849	0.6429901	lh	V1	111312	62.60839277825528
2.327475737580539	136.44503644108772	2.1972628	0.5403012	lh	V1	111312	58.62361279990195
2.19065315541311	136.98631931841373	1.3032849	0.6429901	lh	V1	111312	62.53218086118296
2.19065315541311	137.37663292884827	1.3032849	0.6429901	lh	V1	111312	62.710353115184034
2.328169359812797	137.63731980323792	1.1630081	0.59982425	lh	V1	111312	59.11825925511924
2.166892071735049	137.73990704119205	0.9144018	0.5574848	lh	V1	111312	63.565651855887104
2.166892071735049	137.80066747963428	0.9144018	0.5574848	lh	V1	111312	63.593692218042094
2.3177890759775157	137.80917784571648	0.90191793	0.68891084	lh	V1	111312	59.45716945257245
2.3177890759775157	137.71962593495846	0.90191793	0.68891084	lh	V1	111312	59.41853267078494
2.118650999078287	136.6723792552948	1.7491406	0.58069265	lh	V1	111312	64.50915196261853
2.118650999078287	136.92067855596542	1.7491406	0.58069265	lh	V1	111312	64.62634884911785
1.9217652587062677	137.09584741294384	1.2232885	0.53114027	lh	V1	111312	71.33849818121739
1.9217652587062677	137.1208919286728	1.2232885	0.53114027	lh	V1	111312	71.35153021809884
2.085054954256666	137.25944724678993	0.59758884	0.6693332	lh	V1	111312	65.83013410105715
2.085054954256666	137.24909961223602	0.59758884	0.6693332	lh	V1	111312	65.82517133759005
2.203004806800764	137.33949235081673	0.46332607	0.6543269	lh	V1	111312	62.34189409248869
1.9217652587062677	137.28523296117783	1.2232885	0.53114027	lh	V1	111312	71.43704588228337
1.9217652587062677	137.31800703704357	1.2232885	0.53114027	lh	V1	111312	71.45410003378147
1.9217652587062677	137.2337159216404	1.2232885	0.53114027	lh	V1	111312	71.41023873749603
2.085054954256666	137.2320864200592	0.59758884	0.6693332	lh	V1	111312	65.81701174825065
2.085054954256666	137.2608032822609	0.59758884	0.6693332	lh	V1	111312	65.83078446064034
2.203004806800764	137.52540335059166	0.46332607	0.6543269	lh	V1	111312	62.42628383108618
2.203004806800764	137.77020126581192	0.46332607	0.6543269	lh	V1	111312	62.53740384065881
1.9217652587062677	137.30598291754723	1.2232885	0.53114027	lh	V1	111312	71.44784322408951
1.9217652587062677	137.10601675510406	1.2232885	0.53114027	lh	V1	111312	71.34378984840419
1.9217652587062677	137.17007413506508	1.2232885	0.53114027	lh	V1	111312	71.37712242098078
1.9363612435053585	137.22136002779007	0.73588675	0.59351003	lh	V1	111312	70.86557866618979
2.2520878214714277	137.92576050758362	0.40285823	0.4628133	lh	V1	111312	61.2435088865532
2.2520878214714277	137.95616587996483	0.40285823	0.4628133	lh	V1	111312	61.257009857559446
1.7259261493010807	137.335570409894	1.5031536	0.4004609	lh	V1	111312	79.57210131239304
1.7259261493010807	137.3677490800619	1.5031536	0.4004609	lh	V1	111312	79.59074560385415
1.9363612435053585	137.38076755404472	0.73588675	0.59351003	lh	V1	111312	70.94790190354507
2.2520878214714277	138.00980484485626	0.40285823	0.4628133	lh	V1	111312	61.280827296817385
2.2520878214714277	138.20387208461761	0.40285823	0.4628133	lh	V1	111312	61.36699944246424
1.7259261493010807	137.6400362253189	1.5031536	0.4004609	lh	V1	111312	79.74850852167498
1.7259261493010807	137.49114593863487	1.5031536	0.4004609	lh	V1	111312	79.66224162853801
2.2520878214714277	138.21502077579498	0.40285823	0.4628133	lh	V1	111312	61.371949822760726
2.356972282875746	138.18813782930374	0.31047332	0.29068875	lh	V1	111312	58.62951330963475
2.356972282875746	137.91101905703545	0.31047332	0.29068875	lh	V1	111312	58.511939261657325
2.356972282875746	137.7620877623558	0.31047332	0.29068875	lh	V1	111312	58.448751715600174
2.356972282875746	137.692566126585	0.31047332	0.29068875	lh	V1	111312	58.419255553818424
2.310555004103831	137.7075377702713	0.34303707	0.44647443	lh	V1	111312	59.59933328818648
2.310555004103831	137.71661284565926	0.34303707	0.44647443	lh	V1	111312	59.60326094858488
2.310555004103831	137.7432405948639	0.34303707	0.44647443	lh	V1	111312	59.61478534387404
2.341479973825192	137.8322515487671	0.23577061	0.33428633	lh	V1	111312	58.86544112679105
2.341479973825192	137.88028383255005	0.23577061	0.33428633	lh	V1	111312	58.88595476958103
2.341479973825192	137.80851739645004	0.23577061	0.33428633	lh	V1	111312	58.85530473759175
2.329208042402637	137.87022626399994	0.2206447	0.28806216	lh	V1	111312	59.191890013303976
2.329208042402637	137.8648805618286	0.2206447	0.28806216	lh	V1	111312	59.18959494044058
2.3529596351696243	138.02818542718887	0.22148928	0.2362228	lh	V1	111312	58.66151861004554
2.3529596351696243	138.01518547534943	0.22148928	0.2362228	lh	V1	111312	58.65599367385661
5.013630365996458	136.5510175526142	4.4910054	0.6270378	lh	V1	111312	27.235956299996346
4.130559426289258	136.17254438996315	3.803739	0.63563734	lh	V1	111312	32.96709484998151
4.130559426289258	136.05438035726547	3.803739	0.63563734	lh	V1	111312	32.938487579027935
4.130559426289258	135.9539938867092	3.803739	0.63563734	lh	V1	111312	32.91418421955625
4.069360849423108	136.01722741127014	3.9424715	0.709914	lh	V1	111312	33.42471519343206
4.069360849423108	135.99630746245384	3.9424715	0.709914	lh	V1	111312	33.41957434955254
3.385467913877122	135.77150732278824	3.2905688	0.7228404	lh	V1	111312	40.10420738777563
3.2648689355621077	135.7689774632454	3.1264899	0.6691576	lh	V1	111312	41.584817076239005
4.069360849423108	135.94383186101913	3.9424715	0.709914	lh	V1	111312	33.40667905631695
4.069360849423108	136.01559388637543	3.9424715	0.709914	lh	V1	111312	33.42431377292521
2.6815563533678546	136.63868701457977	1.8471014	0.71480966	lh	V1	111312	50.95499367110848
2.6815563533678546	136.74219086766243	1.8471014	0.71480966	lh	V1	111312	50.99359209659101
3.385467913877122	135.50884026288986	3.2905688	0.7228404	lh	V1	111312	40.02662075379168
3.385467913877122	135.74183750152588	3.2905688	0.7228404	lh	V1	111312	40.0954435116979
2.6815563533678546	136.56450843811035	1.8471014	0.71480966	lh	V1	111312	50.92733116221649
2.5178548628538437	136.80856016278267	1.5370308	0.7234686	lh	V1	111312	54.335363877057645
2.6860662693849373	136.9618590772152	1.6937921	0.7258525	lh	V1	111312	50.98975428799718
2.5977635145621427	135.57883141934872	2.6527972	0.70487285	lh	V1	111312	52.190598050723935
2.5178548628538437	136.67997536063194	1.5370308	0.7234686	lh	V1	111312	54.28429468953308
2.5178548628538437	136.9260276556015	1.5370308	0.7234686	lh	V1	111312	54.382017675317364
2.589004321473533	137.78523983061314	1.2752392	0.7303819	lh	V1	111312	53.219393528162435
2.5977635145621427	135.58287143707275	2.6527972	0.70487285	lh	V1	111312	52.192153241449105
2.2973795685990153	136.7943705767393	1.3799078	0.72007424	lh	V1	111312	59.54365244928119
2.5178548628538437	137.0608551800251	1.5370308	0.7234686	lh	V1	111312	54.43556624414582
2.5977635145621427	135.78471192717552	2.6527972	0.70487285	lh	V1	111312	52.26985103378906
2.2973795685990153	136.9007976949215	1.3799078	0.72007424	lh	V1	111312	59.58997788876748
2.2973795685990153	137.20725026726723	1.3799078	0.72007424	lh	V1	111312	59.723370113776525
2.327475737580539	135.7239757925272	2.1972628	0.5403012	lh	V1	111312	58.313809076959565
2.2973795685990153	136.87224286794662	1.3799078	0.72007424	lh	V1	111312	59.57754858567575
2.19065315541311	137.11851900815964	1.3032849	0.6429901	lh	V1	111312	62.59252801811158
2.327475737580539	136.01988616585732	2.1972628	0.5403012	lh	V1	111312	58.44094697513492
2.19065315541311	137.2666247189045	1.3032849	0.6429901	lh	V1	111312	62.66013603281664
2.19065315541311	137.40134531259537	1.3032849	0.6429901	lh	V1	111312	62.72163394423086
2.3177890759775157	138.0141408443451	0.90191793	0.68891084	lh	V1	111312	59.54559984546408
2.477589100532231	138.02438417077065	0.99805135	0.7104666	lh	V1	111312	55.70915053715748
2.327475737580539	136.33982473611832	2.1972628	0.5403012	lh	V1	111312	58.578408588631085
2.19065315541311	137.52884103357792	1.3032849	0.6429901	lh	V1	111312	62.77983381063486
2.328169359812797	137.5994575023651	1.1630081	0.59982425	lh	V1	111312	59.10199656326943
2.328169359812797	137.7541193217039	1.1630081	0.59982425	lh	V1	111312	59.168427219908274
2.166892071735049	137.82241588830948	0.9144018	0.5574848	lh	V1	111312	63.603728900975625
2.3177890759775157	137.82874804735184	0.90191793	0.68891084	lh	V1	111312	59.46561293081566
2.3177890759775157	137.80137023329735	0.90191793	0.68891084	lh	V1	111312	59.453800892206004
2.118650999078287	136.64710748195648	1.7491406	0.58069265	lh	V1	111312	64.49722372462686
2.008909806756211	136.93246632814407	1.7860687	0.5485741	lh	V1	111312	68.1625754763222
2.008909806756211	137.04634645581245	1.7860687	0.5485741	lh	V1	111312	68.21926300270363
2.085054954256666	137.34716296195984	0.59758884	0.6693332	lh	V1	111312	65.8722028796238
2.203004806800764	137.37168565392494	0.46332607	0.6543269	lh	V1	111312	62.35650745284489
1.9217652587062677	137.26509210467339	1.2232885	0.53114027	lh	V1	111312	71.42656548858639
2.085054954256666	137.2097103446722	0.59758884	0.6693332	lh	V1	111312	65.80628010046298
2.085054954256666	137.28571903705597	0.59758884	0.6693332	lh	V1	111312	65.84273414798274
2.203004806800764	137.690938398242	0.46332607	0.6543269	lh	V1	111312	62.50142440596796
2.203004806800764	137.92384749650955	0.46332607	0.6543269	lh	V1	111312	62.60714777867625
1.7259261493010807	137.2299469411373	1.5031536	0.4004609	lh	V1	111312	79.51090317317981
1.7259261493010807	137.07904170453548	1.5031536	0.4004609	lh	V1	111312	79.42346881994115
1.9363612435053585	137.41078466176987	0.73588675	0.59351003	lh	V1	111312	70.96340371542331
2.085054954256666	137.43449160456657	0.59758884	0.6693332	lh	V1	111312	65.91408601677011
2.203004806800764	138.00776176154613	0.46332607	0.6543269	lh	V1	111312	62.645238601164486
1.7259261493010807	137.2607467919588	1.5031536	0.4004609	lh	V1	111312	79.52874857799854
1.7259261493010807	137.5314995497465	1.5031536	0.4004609	lh	V1	111312	79.68562247315178
1.9363612435053585	137.4965808391571	0.73588675	0.59351003	lh	V1	111312	71.00771165521245
1.9363612435053585	137.40728437900543	0.73588675	0.59351003	lh	V1	111312	70.96159605542383
2.2520878214714277	138.17245817184448	0.40285823	0.4628133	lh	V1	111312	61.35305064682953
1.7259261493010807	137.37781327962875	1.5031536	0.4004609	lh	V1	111312	79.59657679168969
1.7259261493010807	137.40479123592377	1.5031536	0.4004609	lh	V1	111312	79.61220779438696
1.7259261493010807	137.32279202342033	1.5031536	0.4004609	lh	V1	111312	79.564697527197
1.9363612435053585	137.41228921711445	0.73588675	0.59351003	lh	V1	111312	70.96418071679619
2.2520878214714277	137.93433088064194	0.40285823	0.4628133	lh	V1	111312	61.24731441002196
2.2774702823654476	137.84173761308193	0.28547016	0.44801354	lh	V1	111312	60.52405543132508
1.6804342182110983	137.2581164240837	1.0808971	0.3289944	lh	V1	111312	81.6801484619859
1.6804342182110983	137.3636780232191	1.0808971	0.3289944	lh	V1	111312	81.74296651103025
2.356972282875746	137.9504515528679	0.31047332	0.29068875	lh	V1	111312	58.52866940995773
2.356972282875746	137.77633267641068	0.31047332	0.29068875	lh	V1	111312	58.4547954498258
2.356972282875746	137.743375107646	0.31047332	0.29068875	lh	V1	111312	58.44081243907759
2.356972282875746	137.7412831634283	0.31047332	0.29068875	lh	V1	111312	58.439924883363474
2.356972282875746	137.6681141257286	0.31047332	0.29068875	lh	V1	111312	58.40888122696102
2.282854045842047	137.711146235466	0.28860843	0.3544268	lh	V1	111312	60.324113355512516
2.282854045842047	137.67040649056435	0.28860843	0.3544268	lh	V1	111312	60.3062673854752
2.282854045842047	137.74677100777626	0.28860843	0.3544268	lh	V1	111312	60.339718721249824
2.282854045842047	137.7066686451435	0.28860843	0.3544268	lh	V1	111312	60.32215195533862
2.329208042402637	137.79673689603806	0.2206447	0.28806216	lh	V1	111312	59.16033878789859
2.329208042402637	137.85070395469666	0.2206447	0.28806216	lh	V1	111312	59.18350849093762
2.329208042402637	137.83955246210098	0.2206447	0.28806216	lh	V1	111312	59.178720815301666
2.329208042402637	138.0202821791172	0.2206447	0.28806216	lh	V1	111312	59.25631359092586
2.280418347291941	138.07025188207626	0.17809643	0.3055768	lh	V1	111312	60.546018692595794
2.3335690297464313	138.2291841506958	0.23417416	0.18482906	lh	V1	111312	59.235095421932286
